Frequency (Hz)	Level (dB)
20531.250000	-63.927742
20537.109375	-63.800797
20542.968750	-63.793034
20548.828125	-63.903137
20554.687500	-63.641953
20560.546875	-63.668053
20566.406250	-63.805706
20572.265625	-63.901073
20578.125000	-63.843781
20583.984375	-63.934425
20589.843750	-64.183311
20595.703125	-64.052597
20601.562500	-63.941532
20607.421875	-63.968727
20613.281250	-64.207954
20619.140625	-64.121513
20625.000000	-63.651497
20630.859375	-63.911999
20636.718750	-64.172302
20642.578125	-64.002045
20648.437500	-63.926529
20654.296875	-63.644672
20660.156250	-63.908241
20666.015625	-64.056992
20671.875000	-63.905872
20677.734375	-63.955486
20683.593750	-63.936977
20689.453125	-63.924969
20695.312500	-63.897499
20701.171875	-63.842583
20707.031250	-63.703976
20712.890625	-63.884705
20718.750000	-63.626671
20724.609375	-63.495731
20730.468750	-63.666569
20736.328125	-63.907997
20742.187500	-64.134933
20748.046875	-63.937820
20753.906250	-63.911880
20759.765625	-63.771225
20765.625000	-63.997463
20771.484375	-64.041367
20777.343750	-64.054985
20783.203125	-64.155174
20789.062500	-64.168892
20794.921875	-63.917164
20800.781250	-63.694183
20806.640625	-63.983715
20812.500000	-63.945847
20818.359375	-63.813454
20824.218750	-63.616165
20830.078125	-63.747131
20835.937500	-63.891487
20841.796875	-64.067024
20847.656250	-63.833961
20853.515625	-63.482609
20859.375000	-63.790550
20865.234375	-64.111946
20871.093750	-64.043015
20876.953125	-63.872631
20882.812500	-64.047180
20888.671875	-64.132301
20894.531250	-64.123001
20900.390625	-64.072678
20906.250000	-64.102104
20912.109375	-63.979248
20917.968750	-63.919163
20923.828125	-63.666958
20929.687500	-63.783562
20935.546875	-64.048225
20941.406250	-64.088821
20947.265625	-64.071976
20953.125000	-64.204086
20958.984375	-64.144722
20964.843750	-64.085358
20970.703125	-63.827869
20976.562500	-64.097847
20982.421875	-63.959934
20988.281250	-64.190178
20994.140625	-63.957760
21000.000000	-63.942356
21005.859375	-63.865116
21011.718750	-63.754684
21017.578125	-63.881939
21023.437500	-63.829689
21029.296875	-63.976467
21035.156250	-63.908920
21041.015625	-64.097717
21046.875000	-64.106842
21052.734375	-63.829700
21058.593750	-63.736214
21064.453125	-63.789616
21070.312500	-64.016724
21076.171875	-63.942604
21082.031250	-63.680019
21087.890625	-64.018311
21093.750000	-64.239243
21099.609375	-64.047150
21105.468750	-63.842491
21111.328125	-63.949467
21117.187500	-63.743519
21123.046875	-63.691463
21128.906250	-63.843014
21134.765625	-63.982582
21140.625000	-63.790485
21146.484375	-63.895782
21152.343750	-64.001923
21158.203125	-64.059486
21164.062500	-64.150284
21169.921875	-64.023125
21175.781250	-63.972359
21181.640625	-63.974480
21187.500000	-63.711998
21193.359375	-63.850052
21199.218750	-64.025192
21205.078125	-63.951378
21210.937500	-63.789124
21216.796875	-64.045799
21222.656250	-64.255669
21228.515625	-64.024399
21234.375000	-64.095001
21240.234375	-64.184692
21246.093750	-64.039001
21251.953125	-63.763248
21257.812500	-63.779831
21263.671875	-63.897278
21269.531250	-63.924164
21275.390625	-63.936794
21281.250000	-64.108093
21287.109375	-64.147385
21292.968750	-63.995239
21298.828125	-63.745384
21304.687500	-63.818962
21310.546875	-64.049561
21316.406250	-63.929714
21322.265625	-64.067970
21328.125000	-64.120911
21333.984375	-64.201607
21339.843750	-63.875141
21345.703125	-63.905479
21351.562500	-64.015533
21357.421875	-64.116669
21363.281250	-63.930580
21369.140625	-64.045799
21375.000000	-64.111282
21380.859375	-64.002983
21386.718750	-64.263023
21392.578125	-64.095688
21398.437500	-63.987598
21404.296875	-63.831120
21410.156250	-63.735725
21416.015625	-64.045303
21421.875000	-64.201904
21427.734375	-64.400406
21433.593750	-63.982685
21439.453125	-63.790886
21445.312500	-64.088715
21451.171875	-63.949379
21457.031250	-64.047523
21462.890625	-63.982018
21468.750000	-63.962368
21474.609375	-64.041656
21480.468750	-63.913429
21486.328125	-63.901466
21492.187500	-63.793034
21498.046875	-63.934761
21503.906250	-64.013779
21509.765625	-64.282600
21515.625000	-64.044945
21521.484375	-64.299904
21527.343750	-64.198875
21533.203125	-63.839821
21539.062500	-64.125595
21544.921875	-64.148087
21550.781250	-63.814430
21556.640625	-63.806885
21562.500000	-64.136330
21568.359375	-64.095825
21574.218750	-64.105881
21580.078125	-64.025734
21585.937500	-64.246864
21591.796875	-64.133980
21597.656250	-63.952057
21603.515625	-64.006004
21609.375000	-63.989269
21615.234375	-64.070328
21621.093750	-64.150116
21626.953125	-64.044937
21632.812500	-64.252525
21638.671875	-64.142311
21644.531250	-64.136955
21650.390625	-64.260498
21656.250000	-64.268616
21662.109375	-63.978477
21667.968750	-64.062515
21673.828125	-63.920185
21679.687500	-64.016075
21685.546875	-64.057083
21691.406250	-63.835056
21697.265625	-63.856392
21703.125000	-63.933964
21708.984375	-64.074234
21714.843750	-64.087471
21720.703125	-64.097382
21726.562500	-64.122124
21732.421875	-64.055023
21738.281250	-64.138130
21744.140625	-64.320244
21750.000000	-64.339005
21755.859375	-64.456429
21761.718750	-64.251602
21767.578125	-64.141167
21773.437500	-64.359161
21779.296875	-64.269821
21785.156250	-64.087486
21791.015625	-63.952003
21796.875000	-64.203438
21802.734375	-64.018417
21808.593750	-64.032280
21814.453125	-64.012436
21820.312500	-64.099976
21826.171875	-64.117447
21832.031250	-63.972118
21837.890625	-64.171181
21843.750000	-63.998325
21849.609375	-63.838371
21855.468750	-63.793278
21861.328125	-63.718143
21867.187500	-63.899708
21873.046875	-64.035103
21878.906250	-64.216629
21884.765625	-64.237015
21890.625000	-64.072388
21896.484375	-63.994976
21902.343750	-64.186943
21908.203125	-64.006027
21914.062500	-63.940807
21919.921875	-63.957741
21925.781250	-64.103340
21931.640625	-64.219582
21937.500000	-64.172768
21943.359375	-64.217751
21949.218750	-64.067528
21955.078125	-63.894379
21960.937500	-63.995480
21966.796875	-64.083023
21972.656250	-64.145027
21978.515625	-63.875244
21984.375000	-63.793728
21990.234375	-63.984440
21996.093750	-64.053841
22001.953125	-64.309990
22007.812500	-64.225357
22013.671875	-64.067627
22019.531250	-63.943317
22025.390625	-64.031273
22031.250000	-64.259857
22037.109375	-64.242729
22042.968750	-63.919014
22048.828125	-63.823685
22054.687500	-64.189743
22060.546875	-64.223770
22066.406250	-63.873878
22072.265625	-64.063438
22078.125000	-64.260857
22083.984375	-64.008301
22089.843750	-64.080132
22095.703125	-64.154190
22101.562500	-64.054619
22107.421875	-64.489319
22113.281250	-64.171822
22119.140625	-64.167366
22125.000000	-64.119141
22130.859375	-63.755470
22136.718750	-63.527298
22142.578125	-63.953346
22148.437500	-64.016350
22154.296875	-63.940285
22160.156250	-64.023239
22166.015625	-63.959873
22171.875000	-63.649651
22177.734375	-64.033775
22183.593750	-64.463692
22189.453125	-64.136032
22195.312500	-64.026337
22201.171875	-64.046532
22207.031250	-63.893364
22212.890625	-64.013802
22218.750000	-63.957973
22224.609375	-63.766960
22230.468750	-64.003899
22236.328125	-64.027306
22242.187500	-64.308731
22248.046875	-64.308212
22253.906250	-63.889961
22259.765625	-64.041794
22265.625000	-63.963596
22271.484375	-63.681511
22277.343750	-64.054543
22283.203125	-64.113770
22289.062500	-64.290222
22294.921875	-64.177185
22300.781250	-63.930447
22306.640625	-64.008171
22312.500000	-64.267365
22318.359375	-64.216400
22324.218750	-64.178719
22330.078125	-64.085350
22335.937500	-64.014610
22341.796875	-64.020561
22347.656250	-64.009804
22353.515625	-63.852844
22359.375000	-63.823483
22365.234375	-63.766956
22371.093750	-63.780777
22376.953125	-64.020355
22382.812500	-64.164505
22388.671875	-64.053246
22394.531250	-64.284760
22400.390625	-64.177696
22406.250000	-64.107056
22412.109375	-64.075134
22417.968750	-64.007706
22423.828125	-63.951355
22429.687500	-64.166626
22435.546875	-63.967014
22441.406250	-63.943432
22447.265625	-64.347786
22453.125000	-64.506302
22458.984375	-64.472298
22464.843750	-64.534149
22470.703125	-64.320915
22476.562500	-63.918827
22482.421875	-63.976742
22488.281250	-64.195549
22494.140625	-64.044983
22500.000000	-64.159630
22505.859375	-64.180061
22511.718750	-64.317001
22517.578125	-64.271606
22523.437500	-64.322571
22529.296875	-64.239777
22535.156250	-64.154945
22541.015625	-64.176422
22546.875000	-64.240631
22552.734375	-64.201576
22558.593750	-63.978336
22564.453125	-64.153320
22570.312500	-64.357582
22576.171875	-64.153328
22582.031250	-63.795433
22587.890625	-63.798626
22593.750000	-64.213608
22599.609375	-64.299156
22605.468750	-63.875767
22611.328125	-64.126656
22617.187500	-64.119308
22623.046875	-64.233093
22628.906250	-64.099716
22634.765625	-63.960354
22640.625000	-63.956341
22646.484375	-64.182388
22652.343750	-64.400772
22658.203125	-64.257431
22664.062500	-64.241913
22669.921875	-63.931297
22675.781250	-63.708954
22681.640625	-63.796898
22687.500000	-64.023262
22693.359375	-64.083496
22699.218750	-64.321136
22705.078125	-64.298820
22710.937500	-64.260460
22716.796875	-64.451706
22722.656250	-64.468315
22728.515625	-64.228752
22734.375000	-63.910774
22740.234375	-63.846481
22746.093750	-64.039917
22751.953125	-64.254585
22757.812500	-64.069435
22763.671875	-64.159973
22769.531250	-63.987106
22775.390625	-63.902622
22781.250000	-63.950035
22787.109375	-64.168404
22792.968750	-64.081703
22798.828125	-64.030174
22804.687500	-64.025230
22810.546875	-64.198395
22816.406250	-64.267113
22822.265625	-64.280228
22828.125000	-64.023186
22833.984375	-64.077988
22839.843750	-64.092537
22845.703125	-64.213722
22851.562500	-64.102547
22857.421875	-63.825325
22863.281250	-64.062927
22869.140625	-64.321594
22875.000000	-64.386475
22880.859375	-64.166237
22886.718750	-64.267525
22892.578125	-64.206673
22898.437500	-64.129227
22904.296875	-64.136856
22910.156250	-64.160637
22916.015625	-64.069054
22921.875000	-63.952888
22927.734375	-64.032822
22933.593750	-64.380585
22939.453125	-64.298065
22945.312500	-64.118172
22951.171875	-64.019539
22957.031250	-64.056892
22962.890625	-63.769318
22968.750000	-63.663342
22974.609375	-63.858551
22980.468750	-64.043182
22986.328125	-64.331474
22992.187500	-64.001648
22998.046875	-64.033104
23003.906250	-64.296692
23009.765625	-64.284042
23015.625000	-64.295326
23021.484375	-63.986809
23027.343750	-64.071266
23033.203125	-64.020569
23039.062500	-64.209465
23044.921875	-64.294456
23050.781250	-64.233376
23056.640625	-64.077866
23062.500000	-63.945259
23068.359375	-63.906765
23074.218750	-64.022560
23080.078125	-64.034027
23085.937500	-64.241287
23091.796875	-64.205582
23097.656250	-64.222641
23103.515625	-64.217117
23109.375000	-64.032196
23115.234375	-64.089188
23121.093750	-64.116386
23126.953125	-64.055931
23132.812500	-64.293419
23138.671875	-64.018723
23144.531250	-64.001419
23150.390625	-63.971241
23156.250000	-64.098946
23162.109375	-64.124519
23167.968750	-64.139893
23173.828125	-64.030411
23179.687500	-64.302025
23185.546875	-64.215324
23191.406250	-64.011963
23197.265625	-64.055099
23203.125000	-64.109047
23208.984375	-64.012436
23214.843750	-64.101524
23220.703125	-64.063988
23226.562500	-64.077431
23232.421875	-64.197998
23238.281250	-64.071083
23244.140625	-63.932800
23250.000000	-64.093048
23255.859375	-64.051018
23261.718750	-64.097290
23267.578125	-64.045639
23273.437500	-64.156624
23279.296875	-64.038193
23285.156250	-64.166763
23291.015625	-63.879364
23296.875000	-64.017937
23302.734375	-63.964184
23308.593750	-64.084305
23314.453125	-64.189720
23320.312500	-64.478821
23326.171875	-64.160240
23332.031250	-64.314056
23337.890625	-64.152779
23343.750000	-64.307961
23349.609375	-64.334190
23355.468750	-64.364990
23361.328125	-64.077515
23367.187500	-64.164864
23373.046875	-64.440781
23378.906250	-64.548752
23384.765625	-64.264977
23390.625000	-63.937580
23396.484375	-64.137520
23402.343750	-64.475288
23408.203125	-64.073540
23414.062500	-63.728680
23419.921875	-63.993103
23425.781250	-64.134132
23431.640625	-64.303574
23437.500000	-64.365860
23443.359375	-64.222038
23449.218750	-64.058662
23455.078125	-64.200287
23460.937500	-64.299873
23466.796875	-64.145477
23472.656250	-64.355522
23478.515625	-63.986275
23484.375000	-64.400467
23490.234375	-64.450180
23496.093750	-64.181992
23501.953125	-64.054115
23507.812500	-64.179726
23513.671875	-64.258492
23519.531250	-64.268456
23525.390625	-64.425735
23531.250000	-64.473366
23537.109375	-64.197006
23542.968750	-63.901138
23548.828125	-63.960770
23554.687500	-64.018677
23560.546875	-64.229736
23566.406250	-64.352882
23572.265625	-64.064873
23578.125000	-63.968506
23583.984375	-64.052254
23589.843750	-64.375755
23595.703125	-64.298683
23601.562500	-64.356110
23607.421875	-64.106110
23613.281250	-64.109207
23619.140625	-64.108231
23625.000000	-64.119667
23630.859375	-63.969395
23636.718750	-64.174431
23642.578125	-64.155495
23648.437500	-63.917755
23654.296875	-63.992332
23660.156250	-64.041397
23666.015625	-64.247948
23671.875000	-64.327957
23677.734375	-64.171494
23683.593750	-64.021568
23689.453125	-64.312469
23695.312500	-64.115494
23701.171875	-64.092384
23707.031250	-63.902863
23712.890625	-64.004372
23718.750000	-64.576981
23724.609375	-64.569199
23730.468750	-64.220833
23736.328125	-64.114029
23742.187500	-64.411568
23748.046875	-64.316490
23753.906250	-64.194626
23759.765625	-64.151459
23765.625000	-64.121498
23771.484375	-64.046822
23777.343750	-63.829807
23783.203125	-63.813129
23789.062500	-64.158615
23794.921875	-64.284737
23800.781250	-64.263420
23806.640625	-64.207565
23812.500000	-64.244980
23818.359375	-64.257660
23824.218750	-64.249443
23830.078125	-64.105377
23835.937500	-64.115334
23841.796875	-64.207924
23847.656250	-64.275345
23853.515625	-64.118950
23859.375000	-64.248795
23865.234375	-64.176926
23871.093750	-63.974464
23876.953125	-64.100716
23882.812500	-64.292290
23888.671875	-64.206161
23894.531250	-64.054314
23900.390625	-64.255898
23906.250000	-64.344421
23912.109375	-64.213364
23917.968750	-63.947536
23923.828125	-63.884964
23929.687500	-63.983631
23935.546875	-64.055389
23941.406250	-64.091263
23947.265625	-63.986191
23953.125000	-63.928635
23958.984375	-64.005737
23964.843750	-64.224617
23970.703125	-64.265144
23976.562500	-64.203224
23982.421875	-64.114647
23988.281250	-63.970703
23994.140625	-63.895905
