Frequency (Hz)	Level (dB)
20525.390625	-63.798908
20531.250000	-63.930401
20537.109375	-63.799328
20542.968750	-63.791073
20548.828125	-63.905479
20554.687500	-63.639446
20560.546875	-63.668461
20566.406250	-63.805630
20572.265625	-63.906086
20578.125000	-63.843323
20583.984375	-63.931953
20589.843750	-64.181999
20595.703125	-64.052551
20601.562500	-63.941608
20607.421875	-63.968071
20613.281250	-64.203346
20619.140625	-64.125938
20625.000000	-63.647495
20630.859375	-63.908672
20636.718750	-64.170494
20642.578125	-64.008400
20648.437500	-63.923759
20654.296875	-63.647945
20660.156250	-63.904514
20666.015625	-64.055717
20671.875000	-63.902069
20677.734375	-63.961449
20683.593750	-63.934383
20689.453125	-63.926567
20695.312500	-63.898849
20701.171875	-63.843311
20707.031250	-63.708031
20712.890625	-63.882366
20718.750000	-63.628937
20724.609375	-63.494621
20730.468750	-63.669411
20736.328125	-63.905159
20742.187500	-64.136017
20748.046875	-63.937260
20753.906250	-63.907379
20759.765625	-63.772484
20765.625000	-63.994389
20771.484375	-64.039482
20777.343750	-64.052856
20783.203125	-64.152885
20789.062500	-64.165337
20794.921875	-63.916821
20800.781250	-63.695866
20806.640625	-63.988689
20812.500000	-63.949070
20818.359375	-63.814529
20824.218750	-63.614044
20830.078125	-63.745190
20835.937500	-63.889198
20841.796875	-64.061592
20847.656250	-63.836735
20853.515625	-63.478504
20859.375000	-63.791695
20865.234375	-64.110321
20871.093750	-64.047050
20876.953125	-63.876419
20882.812500	-64.049072
20888.671875	-64.128975
20894.531250	-64.123024
20900.390625	-64.074478
20906.250000	-64.104759
20912.109375	-63.975323
20917.968750	-63.919651
20923.828125	-63.660984
20929.687500	-63.781395
20935.546875	-64.055023
20941.406250	-64.088310
20947.265625	-64.072762
20953.125000	-64.199768
20958.984375	-64.147629
20964.843750	-64.079559
20970.703125	-63.827705
20976.562500	-64.095482
20982.421875	-63.961082
20988.281250	-64.185829
20994.140625	-63.956463
21000.000000	-63.941650
21005.859375	-63.865597
21011.718750	-63.756451
21017.578125	-63.880470
21023.437500	-63.827267
21029.296875	-63.969837
21035.156250	-63.904461
21041.015625	-64.098755
21046.875000	-64.107605
21052.734375	-63.829304
21058.593750	-63.735115
21064.453125	-63.789795
21070.312500	-64.015938
21076.171875	-63.946449
21082.031250	-63.679909
21087.890625	-64.023041
21093.750000	-64.237167
21099.609375	-64.046974
21105.468750	-63.842930
21111.328125	-63.945030
21117.187500	-63.746159
21123.046875	-63.686760
21128.906250	-63.848843
21134.765625	-63.980648
21140.625000	-63.791306
21146.484375	-63.899391
21152.343750	-64.002350
21158.203125	-64.056664
21164.062500	-64.147308
21169.921875	-64.021309
21175.781250	-63.970188
21181.640625	-63.970425
21187.500000	-63.712215
21193.359375	-63.849617
21199.218750	-64.025551
21205.078125	-63.950043
21210.937500	-63.791145
21216.796875	-64.041672
21222.656250	-64.257530
21228.515625	-64.026909
21234.375000	-64.096542
21240.234375	-64.187820
21246.093750	-64.041420
21251.953125	-63.765457
21257.812500	-63.780163
21263.671875	-63.898380
21269.531250	-63.927231
21275.390625	-63.939857
21281.250000	-64.106453
21287.109375	-64.146126
21292.968750	-63.991039
21298.828125	-63.742504
21304.687500	-63.821301
21310.546875	-64.047798
21316.406250	-63.928200
21322.265625	-64.066803
21328.125000	-64.118774
21333.984375	-64.203850
21339.843750	-63.875389
21345.703125	-63.904438
21351.562500	-64.015579
21357.421875	-64.118111
21363.281250	-63.925743
21369.140625	-64.050255
21375.000000	-64.111038
21380.859375	-64.003006
21386.718750	-64.263405
21392.578125	-64.101074
21398.437500	-63.985718
21404.296875	-63.835075
21410.156250	-63.736244
21416.015625	-64.039543
21421.875000	-64.203323
21427.734375	-64.394424
21433.593750	-63.983665
21439.453125	-63.786217
21445.312500	-64.085220
21451.171875	-63.949005
21457.031250	-64.044586
21462.890625	-63.982933
21468.750000	-63.957615
21474.609375	-64.045990
21480.468750	-63.906300
21486.328125	-63.900539
21492.187500	-63.788208
21498.046875	-63.930901
21503.906250	-64.012993
21509.765625	-64.280411
21515.625000	-64.044769
21521.484375	-64.299866
21527.343750	-64.197159
21533.203125	-63.835094
21539.062500	-64.123573
21544.921875	-64.144928
21550.781250	-63.814205
21556.640625	-63.801903
21562.500000	-64.141335
21568.359375	-64.094841
21574.218750	-64.105804
21580.078125	-64.027863
21585.937500	-64.245834
21591.796875	-64.133659
21597.656250	-63.957500
21603.515625	-64.001785
21609.375000	-63.987152
21615.234375	-64.068962
21621.093750	-64.149796
21626.953125	-64.044876
21632.812500	-64.252510
21638.671875	-64.140411
21644.531250	-64.142036
21650.390625	-64.260323
21656.250000	-64.267731
21662.109375	-63.979828
21667.968750	-64.058655
21673.828125	-63.919098
21679.687500	-64.014709
21685.546875	-64.057724
21691.406250	-63.835236
21697.265625	-63.857376
21703.125000	-63.929382
21708.984375	-64.078903
21714.843750	-64.087250
21720.703125	-64.095985
21726.562500	-64.121185
21732.421875	-64.053604
21738.281250	-64.135735
21744.140625	-64.318237
21750.000000	-64.337341
21755.859375	-64.455544
21761.718750	-64.250320
21767.578125	-64.138756
21773.437500	-64.364594
21779.296875	-64.265289
21785.156250	-64.081116
21791.015625	-63.946941
21796.875000	-64.201653
21802.734375	-64.019012
21808.593750	-64.031929
21814.453125	-64.009697
21820.312500	-64.097977
21826.171875	-64.118134
21832.031250	-63.965405
21837.890625	-64.174110
21843.750000	-63.992271
21849.609375	-63.842400
21855.468750	-63.792183
21861.328125	-63.716366
21867.187500	-63.902248
21873.046875	-64.033470
21878.906250	-64.215126
21884.765625	-64.236221
21890.625000	-64.073845
21896.484375	-63.994415
21902.343750	-64.185028
21908.203125	-64.006065
21914.062500	-63.943317
21919.921875	-63.958820
21925.781250	-64.106064
21931.640625	-64.219955
21937.500000	-64.171188
21943.359375	-64.213493
21949.218750	-64.062561
21955.078125	-63.893143
21960.937500	-63.993488
21966.796875	-64.079674
21972.656250	-64.145897
21978.515625	-63.877743
21984.375000	-63.794563
21990.234375	-63.983665
21996.093750	-64.053703
22001.953125	-64.312889
22007.812500	-64.225494
22013.671875	-64.071220
22019.531250	-63.943085
22025.390625	-64.031113
22031.250000	-64.259125
22037.109375	-64.242233
22042.968750	-63.919037
22048.828125	-63.821144
22054.687500	-64.191559
22060.546875	-64.219383
22066.406250	-63.871204
22072.265625	-64.064835
22078.125000	-64.264130
22083.984375	-64.008423
22089.843750	-64.076988
22095.703125	-64.154549
22101.562500	-64.055023
22107.421875	-64.491447
22113.281250	-64.171936
22119.140625	-64.166901
22125.000000	-64.119652
22130.859375	-63.752365
22136.718750	-63.525600
22142.578125	-63.953934
22148.437500	-64.014717
22154.296875	-63.939953
22160.156250	-64.021713
22166.015625	-63.958370
22171.875000	-63.646942
22177.734375	-64.029846
22183.593750	-64.462463
22189.453125	-64.134758
22195.312500	-64.024208
22201.171875	-64.050102
22207.031250	-63.892803
22212.890625	-64.012955
22218.750000	-63.956287
22224.609375	-63.768250
22230.468750	-64.005859
22236.328125	-64.028252
22242.187500	-64.308739
22248.046875	-64.306564
22253.906250	-63.888172
22259.765625	-64.041626
22265.625000	-63.961792
22271.484375	-63.685909
22277.343750	-64.059822
22283.203125	-64.111885
22289.062500	-64.285400
22294.921875	-64.176620
22300.781250	-63.932388
22306.640625	-64.008781
22312.500000	-64.275742
22318.359375	-64.220428
22324.218750	-64.180397
22330.078125	-64.088982
22335.937500	-64.014198
22341.796875	-64.014374
22347.656250	-64.007324
22353.515625	-63.849304
22359.375000	-63.821350
22365.234375	-63.766853
22371.093750	-63.777447
22376.953125	-64.021843
22382.812500	-64.163399
22388.671875	-64.052780
22394.531250	-64.286781
22400.390625	-64.176979
22406.250000	-64.109009
22412.109375	-64.078384
22417.968750	-64.007774
22423.828125	-63.949017
22429.687500	-64.167892
22435.546875	-63.970760
22441.406250	-63.945984
22447.265625	-64.341377
22453.125000	-64.505569
22458.984375	-64.470222
22464.843750	-64.537537
22470.703125	-64.320366
22476.562500	-63.919128
22482.421875	-63.975677
22488.281250	-64.198524
22494.140625	-64.044548
22500.000000	-64.159714
22505.859375	-64.174423
22511.718750	-64.315903
22517.578125	-64.271645
22523.437500	-64.323189
22529.296875	-64.239822
22535.156250	-64.147675
22541.015625	-64.178612
22546.875000	-64.241920
22552.734375	-64.198631
22558.593750	-63.977192
22564.453125	-64.150764
22570.312500	-64.355507
22576.171875	-64.153252
22582.031250	-63.793327
22587.890625	-63.802258
22593.750000	-64.215714
22599.609375	-64.298248
22605.468750	-63.872673
22611.328125	-64.128609
22617.187500	-64.114868
22623.046875	-64.234505
22628.906250	-64.097160
22634.765625	-63.957134
22640.625000	-63.952827
22646.484375	-64.179756
22652.343750	-64.398811
22658.203125	-64.256096
22664.062500	-64.242790
22669.921875	-63.934738
22675.781250	-63.707413
22681.640625	-63.797813
22687.500000	-64.021843
22693.359375	-64.078987
22699.218750	-64.325638
22705.078125	-64.296066
22710.937500	-64.258080
22716.796875	-64.451431
22722.656250	-64.469406
22728.515625	-64.223160
22734.375000	-63.911354
22740.234375	-63.848785
22746.093750	-64.041840
22751.953125	-64.254417
22757.812500	-64.073807
22763.671875	-64.155441
22769.531250	-63.985336
22775.390625	-63.905289
22781.250000	-63.952824
22787.109375	-64.170860
22792.968750	-64.083374
22798.828125	-64.026527
22804.687500	-64.022186
22810.546875	-64.198128
22816.406250	-64.265701
22822.265625	-64.278084
22828.125000	-64.020271
22833.984375	-64.080414
22839.843750	-64.093994
22845.703125	-64.212059
22851.562500	-64.100731
22857.421875	-63.823181
22863.281250	-64.061768
22869.140625	-64.320198
22875.000000	-64.392822
22880.859375	-64.166718
22886.718750	-64.269150
22892.578125	-64.207787
22898.437500	-64.122025
22904.296875	-64.134842
22910.156250	-64.160934
22916.015625	-64.068291
22921.875000	-63.956390
22927.734375	-64.032257
22933.593750	-64.382591
22939.453125	-64.301880
22945.312500	-64.117073
22951.171875	-64.017105
22957.031250	-64.056389
22962.890625	-63.770355
22968.750000	-63.661888
22974.609375	-63.855377
22980.468750	-64.040680
22986.328125	-64.330009
22992.187500	-64.001854
22998.046875	-64.030800
23003.906250	-64.294243
23009.765625	-64.285851
23015.625000	-64.295258
23021.484375	-63.984917
23027.343750	-64.071320
23033.203125	-64.019005
23039.062500	-64.208420
23044.921875	-64.292412
23050.781250	-64.233925
23056.640625	-64.074562
23062.500000	-63.940990
23068.359375	-63.909546
23074.218750	-64.022934
23080.078125	-64.035934
23085.937500	-64.241447
23091.796875	-64.205345
23097.656250	-64.224190
23103.515625	-64.213799
23109.375000	-64.034836
23115.234375	-64.091827
23121.093750	-64.114792
23126.953125	-64.050194
23132.812500	-64.294952
23138.671875	-64.016548
23144.531250	-64.003677
23150.390625	-63.970585
23156.250000	-64.097023
23162.109375	-64.124886
23167.968750	-64.138916
23173.828125	-64.029312
23179.687500	-64.299843
23185.546875	-64.212944
23191.406250	-64.012436
23197.265625	-64.049782
23203.125000	-64.105339
23208.984375	-64.012146
23214.843750	-64.105621
23220.703125	-64.064995
23226.562500	-64.076828
23232.421875	-64.195900
23238.281250	-64.069221
23244.140625	-63.931778
23250.000000	-64.085983
23255.859375	-64.049263
23261.718750	-64.092972
23267.578125	-64.043297
23273.437500	-64.151970
23279.296875	-64.041740
23285.156250	-64.164619
23291.015625	-63.880131
23296.875000	-64.020363
23302.734375	-63.964325
23308.593750	-64.079285
23314.453125	-64.189644
23320.312500	-64.478699
23326.171875	-64.159058
23332.031250	-64.313759
23337.890625	-64.150299
23343.750000	-64.310570
23349.609375	-64.334709
23355.468750	-64.367569
23361.328125	-64.080582
23367.187500	-64.160370
23373.046875	-64.436241
23378.906250	-64.549004
23384.765625	-64.263359
23390.625000	-63.934662
23396.484375	-64.139999
23402.343750	-64.469910
23408.203125	-64.075737
23414.062500	-63.728073
23419.921875	-63.991974
23425.781250	-64.133827
23431.640625	-64.301147
23437.500000	-64.365021
23443.359375	-64.220596
23449.218750	-64.057983
23455.078125	-64.199783
23460.937500	-64.298897
23466.796875	-64.150391
23472.656250	-64.350464
23478.515625	-63.987354
23484.375000	-64.400856
23490.234375	-64.450447
23496.093750	-64.181778
23501.953125	-64.057678
23507.812500	-64.177101
23513.671875	-64.256882
23519.531250	-64.270042
23525.390625	-64.422737
23531.250000	-64.479485
23537.109375	-64.198318
23542.968750	-63.901318
23548.828125	-63.958275
23554.687500	-64.024956
23560.546875	-64.222809
23566.406250	-64.349136
23572.265625	-64.058800
23578.125000	-63.971813
23583.984375	-64.049141
23589.843750	-64.376602
23595.703125	-64.296761
23601.562500	-64.358574
23607.421875	-64.107941
23613.281250	-64.112007
23619.140625	-64.108688
23625.000000	-64.120926
23630.859375	-63.970974
23636.718750	-64.171486
23642.578125	-64.154877
23648.437500	-63.919300
23654.296875	-63.994129
23660.156250	-64.040581
23666.015625	-64.251877
23671.875000	-64.329781
23677.734375	-64.170517
23683.593750	-64.023590
23689.453125	-64.311966
23695.312500	-64.116371
23701.171875	-64.097313
23707.031250	-63.902321
23712.890625	-64.004303
23718.750000	-64.576874
23724.609375	-64.567657
23730.468750	-64.221664
23736.328125	-64.113235
23742.187500	-64.416252
23748.046875	-64.316177
23753.906250	-64.200119
23759.765625	-64.155739
23765.625000	-64.124893
23771.484375	-64.048134
23777.343750	-63.833050
23783.203125	-63.811459
23789.062500	-64.157303
23794.921875	-64.281067
23800.781250	-64.260635
23806.640625	-64.206871
23812.500000	-64.250656
23818.359375	-64.257431
23824.218750	-64.254524
23830.078125	-64.101135
23835.937500	-64.122070
23841.796875	-64.212029
23847.656250	-64.275368
23853.515625	-64.120567
23859.375000	-64.248535
23865.234375	-64.177773
23871.093750	-63.977177
23876.953125	-64.097275
23882.812500	-64.292969
23888.671875	-64.205917
23894.531250	-64.049217
23900.390625	-64.251404
23906.250000	-64.347198
23912.109375	-64.212303
23917.968750	-63.944035
23923.828125	-63.879971
23929.687500	-63.978725
23935.546875	-64.054314
23941.406250	-64.089943
23947.265625	-63.987652
23953.125000	-63.929062
23958.984375	-64.009224
23964.843750	-64.228218
23970.703125	-64.265266
23976.562500	-64.201622
23982.421875	-64.112450
23988.281250	-63.972466
23994.140625	-63.893833
